SubscribeID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Subscribe Duration,Country,Age,Gender,Device
3,Premium,15,5/9/2022,7/7/2023,424,Spain,49,Female,Laptop
2,Standard,11,8/9/2022,7/7/2023,332,Spain,37,Male,Smartphone
1,Basic,12,9/15/2022,8/7/2023,326,United States,43,Male,Laptop
2,Standard,15,9/17/2022,6/7/2023,263,Canada,40,Female,Tablet
3,Premium,14,9/19/2022,9/7/2023,353,United States,27,Male,Laptop
1,Basic,10,9/23/2022,6/7/2023,257,United States,47,Male,Smart TV
3,Premium,11,9/26/2022,8/7/2023,315,Canada,50,Male,Smartphone
2,Standard,12,9/30/2022,8/7/2023,311,United Kingdom,31,Female,Smartphone
1,Basic,10,7/10/2022,10/7/2023,454,Australia,33,Male,Smartphone
2,Standard,13,9/10/2022,7/7/2023,300,Germany,42,Female,Tablet
3,Premium,14,12/10/2022,7/7/2023,209,France,51,Female,Laptop
1,Basic,12,10/13/2022,8/7/2023,298,Brazil,43,Female,Smartphone
2,Standard,15,10/14/2022,10/7/2023,358,Mexico,45,Female,Smart TV
3,Premium,13,10/19/2022,7/7/2023,261,Spain,48,Female,Tablet
1,Basic,14,10/20/2022,7/7/2023,260,Italy,48,Female,Smart TV
3,Premium,12,10/22/2022,8/7/2023,289,Spain,30,Male,Smartphone
1,Basic,15,10/24/2022,9/7/2023,318,Spain,29,Female,Tablet
2,Standard,10,10/28/2022,6/7/2023,222,United States,28,Male,Tablet
2,Standard,12,10/30/2022,8/7/2023,281,Canada,46,Female,Laptop
1,Basic,13,1/11/2022,8/7/2023,573,United States,45,Male,Smart TV
3,Premium,12,3/11/2022,8/7/2023,514,United States,30,Male,Tablet
1,Basic,13,4/11/2022,6/7/2023,422,Canada,44,Female,Laptop
2,Standard,14,5/11/2022,7/7/2023,422,United Kingdom,46,Male,Laptop
3,Premium,13,6/11/2022,8/7/2023,422,Australia,36,Female,Tablet
1,Basic,12,7/11/2022,8/7/2023,392,Germany,27,Female,Smartphone
3,Premium,14,5/11/2022,5/7/2023,361,France,43,Male,Laptop
1,Basic,11,5/11/2022,9/7/2023,484,Brazil,48,Female,Smartphone
2,Standard,12,6/11/2022,8/7/2023,422,Mexico,36,Female,Smartphone
2,Standard,10,3/11/2022,7/7/2023,483,Spain,44,Male,Smart TV
1,Basic,11,10/22/2022,6/7/2023,228,Italy,41,Female,Tablet
3,Premium,12,10/22/2022,9/7/2023,320,Spain,29,Female,Smart TV
1,Basic,13,10/15/2022,9/7/2023,327,Spain,28,Female,Smartphone
2,Standard,11,9/24/2022,7/7/2023,286,United States,36,Female,Smartphone
3,Premium,15,9/15/2022,6/7/2023,265,Canada,36,Female,Smart TV
1,Basic,14,9/15/2022,8/7/2023,326,United States,40,Male,Laptop
3,Premium,11,12/9/2022,8/7/2023,241,United States,35,Female,Tablet
1,Basic,14,12/9/2022,9/7/2023,272,Canada,34,Female,Smartphone
2,Standard,10,11/9/2022,7/7/2023,240,United Kingdom,46,Male,Laptop
2,Standard,14,11/9/2022,8/7/2023,271,Australia,47,Female,Smart TV
1,Basic,12,8/16/2022,7/7/2023,325,Germany,32,Female,Smartphone
3,Premium,13,12/8/2022,8/7/2023,242,France,45,Male,Smartphone
1,Basic,10,2/8/2022,7/7/2023,514,Brazil,31,Female,Smartphone
2,Standard,11,1/8/2022,10/7/2023,637,Mexico,49,Male,Laptop
3,Premium,11,7/29/2022,7/7/2023,343,Spain,33,Female,Smartphone
1,Basic,12,7/28/2022,8/7/2023,375,Italy,30,Male,Smartphone
3,Premium,11,7/25/2022,8/7/2023,378,Spain,48,Female,Laptop
1,Basic,14,7/20/2022,10/7/2023,444,Spain,49,Female,Tablet
2,Standard,13,7/16/2022,8/7/2023,387,United States,43,Male,Laptop
2,Standard,14,7/16/2022,8/7/2023,387,Canada,46,Female,Laptop
1,Basic,12,7/15/2022,7/7/2023,357,United States,33,Male,Smartphone
3,Premium,15,7/13/2022,9/7/2023,421,United States,31,Female,Smartphone
1,Basic,13,6/7/2022,7/7/2023,395,Canada,44,Female,Smart TV
2,Standard,10,3/7/2022,9/7/2023,549,United Kingdom,34,Male,Smart TV
3,Premium,15,4/7/2022,7/7/2023,456,Australia,41,Male,Laptop
1,Basic,10,3/7/2022,9/7/2023,549,Germany,42,Male,Laptop
3,Premium,15,3/7/2022,7/7/2023,487,France,38,Female,Laptop
1,Basic,13,4/7/2022,10/7/2023,548,Brazil,31,Female,Tablet
2,Standard,11,5/7/2022,6/7/2023,396,Mexico,35,Female,Smartphone
2,Standard,15,7/7/2022,8/7/2023,396,Spain,32,Male,Smartphone
1,Basic,15,8/7/2022,7/7/2023,334,Italy,39,Male,Smartphone
3,Premium,12,7/13/2022,10/7/2023,451,Spain,42,Male,Laptop
1,Basic,11,7/15/2022,6/7/2023,327,Spain,31,Male,Tablet
2,Standard,14,1/8/2022,8/7/2023,576,United States,38,Male,Tablet
3,Premium,13,11/8/2022,8/7/2023,272,Canada,48,Male,Smart TV
1,Basic,14,8/13/2022,9/7/2023,390,United States,29,Male,Tablet
1,Basic,10,8/15/2022,6/7/2023,296,United States,43,Female,Smart TV
1,Basic,13,8/16/2022,8/7/2023,356,Canada,49,Female,Smartphone
2,Standard,14,8/18/2022,8/7/2023,354,United Kingdom,50,Male,Smartphone
3,Premium,14,8/25/2022,9/7/2023,378,Australia,50,Male,Smartphone
1,Basic,14,8/29/2022,6/7/2023,282,Germany,51,Male,Smart TV
1,Basic,11,4/9/2022,9/7/2023,516,France,29,Male,Tablet
3,Premium,11,9/13/2022,7/7/2023,297,Brazil,50,Female,Smartphone
2,Standard,12,9/14/2022,8/7/2023,327,Mexico,39,Female,Tablet
2,Standard,10,9/17/2022,6/7/2023,263,Spain,27,Female,Smart TV
1,Basic,15,9/18/2022,10/7/2023,384,Italy,29,Male,Smart TV
3,Premium,15,9/23/2022,7/7/2023,287,Spain,28,Male,Tablet
2,Standard,11,9/27/2022,8/7/2023,314,Spain,46,Male,Smartphone
1,Basic,14,4/10/2022,8/7/2023,484,United States,50,Female,Tablet
2,Standard,12,9/10/2022,11/7/2023,423,Canada,33,Female,Tablet
3,Premium,14,10/10/2022,7/7/2023,270,United States,32,Female,Tablet
1,Basic,12,11/10/2022,8/7/2023,270,United States,38,Male,Smart TV
3,Premium,13,10/13/2022,9/7/2023,329,Canada,49,Male,Smart TV
2,Standard,12,10/15/2022,10/7/2023,357,United Kingdom,50,Male,Laptop
1,Basic,13,10/20/2022,7/7/2023,260,Australia,37,Female,Laptop
2,Standard,15,10/21/2022,8/7/2023,290,Germany,33,Female,Laptop
3,Premium,11,10/23/2022,9/7/2023,319,France,33,Female,Tablet
1,Basic,15,10/25/2022,9/7/2023,317,Brazil,46,Male,Smartphone
2,Standard,10,10/27/2022,7/7/2023,253,Mexico,28,Male,Smartphone
3,Premium,11,10/30/2022,8/7/2023,281,Spain,33,Male,Tablet
1,Basic,15,1/11/2022,9/7/2023,604,Italy,45,Male,Laptop
3,Premium,14,2/11/2022,9/7/2023,573,Spain,43,Male,Laptop
1,Basic,11,4/11/2022,6/7/2023,422,Spain,49,Female,Smartphone
2,Standard,13,6/11/2022,7/7/2023,391,United States,41,Female,Tablet
2,Standard,14,7/11/2022,9/7/2023,423,Canada,39,Female,Smartphone
1,Basic,14,6/11/2022,8/7/2023,422,United States,45,Female,Smartphone
3,Premium,15,7/11/2022,6/7/2023,331,United States,38,Male,Tablet
1,Basic,15,7/11/2022,10/7/2023,453,Canada,30,Male,Smart TV
2,Standard,12,3/11/2022,8/7/2023,514,United Kingdom,27,Female,Smart TV
3,Premium,15,3/11/2022,8/7/2023,514,Australia,36,Female,Smartphone
1,Basic,15,10/31/2022,6/7/2023,219,Germany,36,Female,Tablet
3,Premium,11,10/28/2022,9/7/2023,314,France,28,Male,Tablet
1,Basic,10,9/28/2022,9/7/2023,344,Brazil,45,Female,Smartphone
2,Standard,15,9/19/2022,9/7/2023,353,Mexico,41,Male,Smartphone
2,Standard,12,9/16/2022,8/7/2023,325,Spain,29,Male,Smart TV
1,Basic,15,9/17/2022,8/7/2023,324,Italy,35,Male,Smartphone
3,Premium,12,9/17/2022,8/7/2023,324,Spain,36,Female,Smart TV
1,Basic,11,9/15/2022,9/7/2023,357,Spain,41,Male,Laptop
2,Standard,11,9/14/2022,8/7/2023,327,United States,46,Male,Tablet
3,Premium,11,9/14/2022,8/7/2023,327,Canada,46,Female,Tablet
1,Basic,10,9/13/2022,8/7/2023,328,United States,42,Male,Smartphone
3,Premium,13,8/13/2022,8/7/2023,359,United States,40,Male,Tablet
1,Basic,14,12/8/2022,8/7/2023,242,Canada,32,Female,Tablet
2,Standard,11,7/8/2022,10/7/2023,456,United Kingdom,34,Female,Smartphone
2,Standard,11,7/8/2022,9/7/2023,426,Australia,27,Female,Smart TV
1,Basic,11,4/8/2022,8/7/2023,486,Germany,38,Male,Laptop
3,Premium,14,7/24/2022,8/7/2023,379,France,34,Female,Laptop
1,Basic,13,7/18/2022,10/7/2023,446,Brazil,28,Male,Tablet
2,Standard,12,7/17/2022,8/7/2023,386,Mexico,48,Male,Smartphone
3,Premium,13,7/17/2022,9/7/2023,417,Spain,42,Female,Laptop
1,Basic,10,7/14/2022,8/7/2023,389,Italy,37,Female,Smart TV
3,Premium,11,6/7/2022,10/7/2023,487,Spain,28,Female,Tablet
1,Basic,13,7/7/2022,8/7/2023,396,Spain,43,Female,Smart TV
2,Standard,10,7/7/2022,11/7/2023,488,United States,44,Female,Smart TV
2,Standard,12,8/7/2022,7/7/2023,334,Canada,33,Female,Smartphone
1,Basic,13,7/7/2022,9/7/2023,427,United States,36,Male,Smart TV
3,Premium,14,8/7/2022,7/7/2023,334,United States,27,Male,Tablet
1,Basic,11,9/7/2022,11/7/2023,426,Canada,41,Male,Tablet
2,Standard,14,9/7/2022,7/7/2023,303,United Kingdom,32,Male,Smart TV
3,Premium,12,9/7/2022,8/7/2023,334,Australia,36,Female,Laptop
1,Basic,12,12/7/2022,7/7/2023,212,Germany,36,Female,Tablet
3,Premium,13,7/15/2022,10/7/2023,449,France,36,Male,Laptop
1,Basic,14,7/16/2022,7/7/2023,356,Brazil,32,Male,Smart TV
2,Standard,10,7/18/2022,8/7/2023,385,Mexico,45,Female,Smartphone
2,Standard,11,8/13/2022,9/7/2023,390,Spain,43,Female,Tablet
1,Basic,10,8/14/2022,10/7/2023,419,Italy,35,Male,Tablet
3,Premium,13,8/16/2022,7/7/2023,325,Spain,29,Female,Smart TV
1,Basic,14,8/17/2022,8/7/2023,355,Spain,33,Female,Smart TV
2,Standard,14,8/25/2022,8/7/2023,347,United States,49,Male,Smart TV
3,Premium,15,8/28/2022,9/7/2023,375,Canada,27,Male,Tablet
1,Basic,14,8/29/2022,7/7/2023,312,United States,39,Female,Smart TV
1,Basic,10,11/9/2022,10/7/2023,332,United States,34,Female,Smart TV
1,Basic,12,12/9/2022,8/7/2023,241,Canada,39,Male,Smartphone
2,Standard,11,9/16/2022,9/7/2023,356,United Kingdom,39,Female,Laptop
3,Premium,15,9/17/2022,9/7/2023,355,Australia,39,Female,Smart TV
1,Basic,10,9/21/2022,10/7/2023,381,Germany,40,Female,Laptop
1,Basic,15,9/23/2022,8/7/2023,318,France,40,Male,Tablet
3,Premium,14,9/27/2022,8/7/2023,314,Brazil,31,Male,Smartphone
2,Standard,12,9/10/2022,9/7/2023,362,Mexico,47,Male,Smartphone
2,Standard,11,10/10/2022,11/7/2023,393,Spain,43,Male,Laptop
1,Basic,13,11/10/2022,8/7/2023,270,Italy,34,Male,Smartphone
3,Premium,12,12/10/2022,8/7/2023,240,Spain,30,Female,Tablet
2,Standard,15,10/13/2022,9/7/2023,329,Spain,33,Female,Smartphone
1,Basic,12,10/19/2022,10/7/2023,353,United States,29,Male,Tablet
2,Standard,14,10/21/2022,7/7/2023,259,Canada,35,Female,Smartphone
3,Premium,13,10/23/2022,8/7/2023,288,United States,41,Female,Laptop
1,Basic,14,10/24/2022,10/7/2023,348,United States,34,Female,Smartphone
3,Premium,12,10/26/2022,9/7/2023,316,Canada,28,Female,Tablet
2,Standard,15,10/27/2022,7/7/2023,253,United Kingdom,31,Male,Smart TV
1,Basic,15,1/11/2022,8/7/2023,573,Australia,29,Male,Smart TV
2,Standard,12,2/11/2022,9/7/2023,573,Germany,44,Female,Tablet
3,Premium,10,4/11/2022,9/7/2023,514,France,44,Female,Tablet
1,Basic,13,5/11/2022,6/7/2023,392,Brazil,29,Male,Laptop
2,Standard,12,6/11/2022,9/7/2023,453,Mexico,32,Female,Tablet
3,Premium,11,7/11/2022,9/7/2023,423,Spain,31,Male,Smartphone
1,Basic,14,8/11/2022,8/7/2023,361,Italy,27,Male,Laptop
3,Premium,13,8/11/2022,6/7/2023,300,Spain,43,Female,Laptop
1,Basic,14,9/11/2022,10/7/2023,391,Spain,48,Male,Tablet
2,Standard,15,9/11/2022,9/7/2023,361,United States,37,Female,Tablet
2,Standard,11,5/11/2022,8/7/2023,453,Canada,42,Male,Smartphone
1,Basic,11,4/11/2022,7/7/2023,452,United States,40,Male,Tablet
3,Premium,13,10/19/2022,9/7/2023,323,United States,37,Female,Tablet
1,Basic,12,12/10/2022,9/7/2023,271,Canada,31,Male,Smartphone
2,Standard,11,3/10/2022,9/7/2023,546,United Kingdom,30,Male,Smart TV
3,Premium,15,9/28/2022,8/7/2023,313,Australia,51,Female,Smartphone
1,Basic,15,9/17/2022,9/7/2023,355,Germany,42,Female,Laptop
3,Premium,13,9/16/2022,8/7/2023,325,France,37,Female,Smartphone
1,Basic,14,9/15/2022,9/7/2023,357,Brazil,44,Female,Smartphone
2,Standard,11,9/14/2022,8/7/2023,327,Mexico,37,Male,Tablet
2,Standard,11,9/15/2022,9/7/2023,357,Spain,44,Male,Smartphone
1,Basic,11,6/9/2022,9/7/2023,455,Italy,40,Male,Tablet
3,Premium,15,8/28/2022,9/7/2023,375,Spain,27,Male,Smart TV
1,Basic,12,7/8/2022,8/7/2023,395,Spain,31,Male,Smart TV
2,Standard,15,7/8/2022,10/7/2023,456,United States,39,Female,Smartphone
3,Premium,12,6/8/2022,9/7/2023,456,Canada,47,Female,Tablet
1,Basic,15,7/30/2022,9/7/2023,404,United States,30,Male,Smart TV
3,Premium,12,7/30/2022,8/7/2023,373,United States,35,Male,Laptop
1,Basic,14,7/30/2022,10/7/2023,434,Canada,39,Male,Smartphone
2,Standard,15,7/19/2022,8/7/2023,384,United Kingdom,29,Female,Tablet
2,Standard,11,7/17/2022,10/7/2023,447,Australia,28,Male,Laptop
1,Basic,11,12/7/2022,8/7/2023,243,Germany,39,Male,Tablet
3,Premium,10,11/7/2022,10/7/2023,334,France,34,Male,Smart TV
1,Basic,14,10/7/2022,8/7/2023,304,Brazil,47,Male,Smart TV
2,Standard,14,10/7/2022,11/7/2023,396,Mexico,47,Female,Smart TV
3,Premium,13,8/7/2022,8/7/2023,365,Spain,46,Male,Smart TV
1,Basic,12,9/7/2022,9/7/2023,365,Italy,31,Male,Smart TV
3,Premium,10,9/7/2022,8/7/2023,334,Spain,41,Female,Smart TV
1,Basic,10,9/7/2022,11/7/2023,426,Spain,30,Female,Smartphone
2,Standard,11,10/7/2022,8/7/2023,304,United States,41,Male,Tablet
2,Standard,12,12/7/2022,8/7/2023,243,Canada,48,Female,Laptop
1,Basic,10,7/13/2022,9/7/2023,421,United States,35,Female,Laptop
3,Premium,13,7/16/2022,10/7/2023,448,United States,41,Female,Laptop
1,Basic,10,7/17/2022,7/7/2023,355,Canada,39,Female,Smart TV
2,Standard,10,7/26/2022,9/7/2023,408,United Kingdom,45,Male,Laptop
3,Premium,10,7/31/2022,9/7/2023,403,Australia,41,Male,Laptop
1,Basic,13,3/8/2022,10/7/2023,578,Germany,28,Male,Laptop
3,Premium,10,8/15/2022,7/7/2023,326,France,28,Female,Tablet
1,Basic,15,8/18/2022,10/7/2023,415,Brazil,48,Male,Smart TV
2,Standard,10,8/27/2022,8/7/2023,345,Mexico,40,Female,Smart TV
2,Standard,12,8/29/2022,10/7/2023,404,Spain,39,Male,Smart TV
1,Basic,12,5/9/2022,7/7/2023,424,Italy,27,Male,Smartphone
3,Premium,10,6/9/2022,11/7/2023,516,Spain,32,Female,Smart TV
1,Basic,10,9/14/2022,8/7/2023,327,Spain,38,Male,Laptop
2,Standard,10,9/16/2022,9/7/2023,356,United States,41,Female,Laptop
3,Premium,10,9/18/2022,10/7/2023,384,Canada,32,Female,Laptop
1,Basic,12,9/23/2022,11/7/2023,410,United States,37,Male,Tablet
1,Basic,12,9/25/2022,8/7/2023,316,United States,50,Female,Laptop
1,Basic,10,6/10/2022,9/7/2023,454,Canada,48,Female,Laptop
2,Standard,11,9/10/2022,10/7/2023,392,United Kingdom,37,Male,Tablet
3,Premium,13,11/10/2022,11/7/2023,362,Australia,46,Female,Laptop
1,Basic,13,12/10/2022,8/7/2023,240,Germany,46,Male,Laptop
1,Basic,15,10/13/2022,9/7/2023,329,France,39,Male,Smart TV
3,Premium,13,10/17/2022,10/7/2023,355,Brazil,42,Female,Smart TV
2,Standard,11,10/19/2022,10/7/2023,353,Mexico,41,Female,Smartphone
2,Standard,10,10/21/2022,7/7/2023,259,Spain,28,Male,Smart TV
1,Basic,14,10/23/2022,9/7/2023,319,Italy,43,Male,Tablet
3,Premium,14,10/25/2022,10/7/2023,347,Spain,45,Female,Smart TV
2,Standard,10,10/27/2022,9/7/2023,315,Spain,45,Male,Smart TV
1,Basic,13,10/31/2022,7/7/2023,249,United States,48,Male,Smartphone
2,Standard,12,2/11/2022,9/7/2023,573,Canada,30,Male,Laptop
3,Premium,11,4/11/2022,10/7/2023,544,United States,51,Female,Smart TV
1,Basic,12,5/11/2022,9/7/2023,484,United States,48,Female,Smartphone
3,Premium,13,6/11/2022,7/7/2023,391,Canada,41,Female,Smart TV
2,Standard,11,7/11/2022,10/7/2023,453,United Kingdom,37,Female,Smartphone
1,Basic,11,8/11/2022,9/7/2023,392,Australia,43,Male,Laptop
2,Standard,15,8/11/2022,8/7/2023,361,Germany,51,Male,Laptop
3,Premium,10,9/11/2022,7/7/2023,299,France,34,Female,Smartphone
1,Basic,10,9/11/2022,10/7/2023,391,Brazil,35,Female,Smartphone
2,Standard,12,5/11/2022,9/7/2023,484,Mexico,45,Female,Smart TV
3,Premium,12,5/11/2022,10/7/2023,514,Spain,31,Male,Smart TV
1,Basic,15,2/11/2022,8/7/2023,542,Italy,50,Female,Laptop
3,Premium,12,10/30/2022,9/7/2023,312,Spain,41,Male,Smartphone
1,Basic,11,10/30/2022,9/7/2023,312,Spain,42,Female,Laptop
2,Standard,11,10/24/2022,9/7/2023,318,United States,41,Male,Tablet
2,Standard,14,8/10/2022,8/7/2023,362,Canada,34,Male,Tablet
1,Basic,13,4/10/2022,9/7/2023,515,United States,35,Female,Smartphone
3,Premium,10,9/28/2022,9/7/2023,344,United States,48,Male,Smartphone
1,Basic,11,9/22/2022,9/7/2023,350,Canada,39,Female,Smart TV
2,Standard,14,9/19/2022,9/7/2023,353,United Kingdom,37,Female,Laptop
3,Premium,10,9/13/2022,9/7/2023,359,Australia,31,Male,Tablet
1,Basic,14,5/9/2022,9/7/2023,486,Germany,29,Female,Laptop
3,Premium,10,8/20/2022,9/7/2023,383,France,36,Male,Tablet
1,Basic,10,10/8/2022,8/7/2023,303,Brazil,32,Male,Smartphone
2,Standard,10,10/8/2022,11/7/2023,395,Mexico,31,Female,Smartphone
2,Standard,14,6/8/2022,9/7/2023,456,Spain,31,Male,Laptop
1,Basic,12,3/8/2022,10/7/2023,578,Italy,29,Male,Smart TV
3,Premium,10,1/8/2022,9/7/2023,607,Spain,48,Male,Smart TV
1,Basic,14,7/28/2022,10/7/2023,436,Spain,46,Male,Tablet
2,Standard,15,7/22/2022,9/7/2023,412,United States,35,Female,Smartphone
3,Premium,11,7/22/2022,11/7/2023,473,Canada,37,Female,Tablet
1,Basic,12,7/20/2022,9/7/2023,414,United States,45,Female,Tablet
3,Premium,15,12/7/2022,10/7/2023,304,United States,48,Female,Laptop
1,Basic,10,12/7/2022,9/7/2023,274,Canada,44,Female,Laptop
2,Standard,14,10/7/2022,11/7/2023,396,United Kingdom,47,Female,Laptop
2,Standard,12,11/7/2022,8/7/2023,273,Australia,35,Male,Smart TV
1,Basic,10,11/7/2022,9/7/2023,304,Germany,35,Female,Smartphone
3,Premium,11,9/7/2022,8/7/2023,334,France,35,Male,Smartphone
1,Basic,15,10/7/2022,11/7/2023,396,Brazil,49,Female,Laptop
2,Standard,11,12/7/2022,8/7/2023,243,Mexico,50,Female,Tablet
3,Premium,14,7/13/2022,9/7/2023,421,Spain,44,Male,Smartphone
1,Basic,14,7/15/2022,9/7/2023,419,Italy,47,Female,Tablet
3,Premium,15,7/16/2022,11/7/2023,479,Spain,46,Female,Laptop
1,Basic,11,7/19/2022,8/7/2023,384,Spain,39,Female,Laptop
2,Standard,15,7/23/2022,10/7/2023,441,United States,34,Male,Laptop
2,Standard,10,7/28/2022,9/7/2023,406,Canada,31,Female,Smart TV
1,Basic,10,8/14/2022,11/7/2023,450,United States,46,Female,Laptop
3,Premium,15,8/18/2022,8/7/2023,354,United States,30,Male,Smart TV
1,Basic,12,8/23/2022,12/7/2023,471,Canada,29,Male,Tablet
2,Standard,12,8/27/2022,9/7/2023,376,United Kingdom,42,Male,Tablet
3,Premium,13,1/9/2022,10/7/2023,636,Australia,27,Female,Smartphone
1,Basic,15,2/9/2022,9/7/2023,575,Germany,33,Male,Laptop
3,Premium,13,4/9/2022,12/7/2023,607,France,45,Female,Smart TV
1,Basic,13,11/9/2022,9/7/2023,302,Brazil,50,Male,Tablet
2,Standard,10,9/16/2022,9/7/2023,356,Mexico,42,Female,Tablet
2,Standard,10,9/19/2022,11/7/2023,414,Spain,29,Male,Tablet
1,Basic,12,9/20/2022,12/7/2023,443,Italy,31,Female,Tablet
3,Premium,13,5/10/2022,9/7/2023,485,Spain,42,Female,Smartphone
1,Basic,10,7/10/2022,9/7/2023,424,Spain,44,Female,Laptop
2,Standard,10,10/10/2022,11/7/2023,393,United States,34,Male,Smart TV
3,Premium,13,12/10/2022,11/7/2023,332,Canada,40,Female,Smart TV
1,Basic,10,10/13/2022,8/7/2023,298,United States,38,Male,Smart TV
1,Basic,15,10/15/2022,9/7/2023,327,United States,42,Female,Tablet
1,Basic,10,10/17/2022,11/7/2023,386,Canada,47,Male,Tablet
2,Standard,15,10/18/2022,10/7/2023,354,United Kingdom,29,Female,Tablet
3,Premium,11,10/20/2022,8/7/2023,291,Australia,29,Male,Laptop
1,Basic,14,10/22/2022,10/7/2023,350,Germany,44,Female,Smart TV
1,Basic,12,10/25/2022,11/7/2023,378,France,31,Male,Tablet
3,Premium,14,10/27/2022,9/7/2023,315,Brazil,48,Female,Smartphone
2,Standard,14,1/11/2022,7/7/2023,542,Mexico,32,Female,Laptop
2,Standard,13,2/11/2022,11/7/2023,634,Spain,28,Female,Tablet
1,Basic,11,4/11/2022,10/7/2023,544,Italy,36,Female,Smartphone
3,Premium,10,6/11/2022,9/7/2023,453,Spain,28,Female,Smartphone
2,Standard,14,7/11/2022,7/7/2023,361,Spain,32,Female,Smart TV
1,Basic,15,8/11/2022,10/7/2023,422,United States,50,Female,Smartphone
2,Standard,12,9/11/2022,10/7/2023,391,Canada,44,Male,Tablet
3,Premium,14,10/11/2022,10/7/2023,361,United States,44,Female,Smartphone
1,Basic,14,9/11/2022,9/7/2023,361,United States,47,Male,Laptop
3,Premium,15,9/11/2022,10/7/2023,391,Canada,39,Female,Smart TV
2,Standard,11,7/11/2022,10/7/2023,453,United Kingdom,44,Female,Tablet
1,Basic,12,3/11/2022,10/7/2023,575,Australia,46,Female,Tablet
2,Standard,10,4/11/2022,8/7/2023,483,Germany,31,Female,Laptop
3,Premium,12,1/11/2022,10/7/2023,634,France,33,Female,Tablet
1,Basic,13,10/27/2022,9/7/2023,315,Brazil,27,Male,Laptop
2,Standard,10,10/23/2022,10/7/2023,349,Mexico,34,Male,Smart TV
3,Premium,14,10/14/2022,9/7/2023,328,Spain,48,Male,Laptop
1,Basic,14,9/28/2022,10/7/2023,374,Italy,39,Female,Smart TV
3,Premium,14,9/25/2022,9/7/2023,347,Spain,39,Male,Laptop
1,Basic,11,9/23/2022,10/7/2023,379,Spain,48,Female,Smart TV
2,Standard,12,9/23/2022,9/7/2023,349,United States,37,Female,Tablet
2,Standard,14,9/14/2022,11/7/2023,419,Canada,40,Male,Laptop
1,Basic,14,5/9/2022,9/7/2023,486,United States,41,Female,Smartphone
3,Premium,12,8/13/2022,9/7/2023,390,United States,35,Female,Smartphone
1,Basic,15,12/8/2022,9/7/2023,273,Canada,46,Male,Smartphone
2,Standard,10,10/8/2022,11/7/2023,395,United Kingdom,28,Female,Tablet
3,Premium,14,5/8/2022,9/7/2023,487,Australia,29,Female,Laptop
1,Basic,10,4/8/2022,12/7/2023,608,Germany,46,Female,Tablet
3,Premium,11,7/28/2022,9/7/2023,406,France,35,Male,Laptop
1,Basic,12,7/24/2022,11/7/2023,471,Brazil,27,Male,Smart TV
2,Standard,11,7/22/2022,9/7/2023,412,Mexico,38,Male,Laptop
2,Standard,13,7/22/2022,12/7/2023,503,Spain,43,Male,Smart TV
1,Basic,15,7/19/2022,9/7/2023,415,Italy,31,Female,Smartphone
3,Premium,13,7/17/2022,10/7/2023,447,Spain,29,Female,Tablet
1,Basic,10,7/16/2022,9/7/2023,418,Spain,34,Female,Tablet
2,Standard,11,12/7/2022,12/7/2023,365,United States,39,Male,Smartphone
3,Premium,14,12/7/2022,8/7/2023,243,Canada,34,Female,Smartphone
1,Basic,14,7/13/2022,10/7/2023,451,United States,51,Male,Tablet
3,Premium,14,7/13/2022,9/7/2023,421,United States,47,Female,Tablet
1,Basic,12,7/13/2022,11/7/2023,482,Canada,46,Male,Smartphone
2,Standard,12,7/14/2022,8/7/2023,389,United Kingdom,46,Female,Smartphone
2,Standard,14,7/15/2022,10/7/2023,449,Australia,47,Female,Smartphone
1,Basic,14,7/16/2022,9/7/2023,418,Germany,40,Female,Smart TV
3,Premium,12,7/18/2022,11/7/2023,477,France,41,Female,Tablet
1,Basic,12,7/23/2022,9/7/2023,411,Brazil,30,Female,Smartphone
2,Standard,12,7/25/2022,11/7/2023,470,Mexico,31,Female,Tablet
3,Premium,14,7/30/2022,9/7/2023,404,Spain,42,Male,Smart TV
1,Basic,12,6/8/2022,11/7/2023,517,Italy,46,Female,Tablet
3,Premium,13,8/14/2022,8/7/2023,358,Spain,34,Female,Smart TV
1,Basic,14,8/23/2022,12/7/2023,471,Spain,42,Male,Laptop
2,Standard,13,8/27/2022,9/7/2023,376,United States,45,Male,Tablet
2,Standard,12,8/29/2022,10/7/2023,404,Canada,30,Male,Smart TV
1,Basic,12,1/9/2022,9/7/2023,606,United States,44,Male,Smartphone
3,Premium,10,7/9/2022,7/13/2023,369,United States,37,Male,Smart TV
1,Basic,10,9/13/2022,10/7/2023,389,Canada,43,Male,Smart TV
2,Standard,12,9/14/2022,10/7/2023,388,United Kingdom,46,Male,Smartphone
3,Premium,11,9/17/2022,12/7/2023,446,Australia,40,Female,Tablet
1,Basic,11,9/23/2022,12/7/2023,440,Germany,45,Female,Smartphone
3,Premium,10,9/27/2022,9/7/2023,345,France,48,Female,Smartphone
1,Basic,10,3/10/2022,10/7/2023,576,Brazil,43,Female,Tablet
2,Standard,13,10/10/2022,11/7/2023,393,Mexico,48,Male,Smart TV
2,Standard,10,12/10/2022,11/7/2023,332,Spain,32,Female,Smartphone
1,Basic,12,10/14/2022,8/7/2023,297,Italy,38,Male,Laptop
3,Premium,13,10/16/2022,10/7/2023,356,Spain,50,Male,Smartphone
1,Basic,11,10/18/2022,11/7/2023,385,Spain,33,Female,Laptop
